customer_code,Sub_Type_V2,revenue
TAYL9704,DSAW.1,70.56
TAYL9704,DUNI,95.8
TAYL9704,FLO,765.4
TAYL9704,FWP,520.55
TAYL9704,GEN,45.13
TAYL9704,IMWR,118.44
TAYL9704,KB,1470.75
TAYL9704,LT,99.94
TAYL9704,OVEN,42
TAYL9704,OXYS,305.52
TAYL9704,PBS,6661
TAYL9704,PLTT,57.75
TAYL9704,PULG,2648.1
TAYL9704,PUSL,2241.74
TAYL9704,PUSM,812.75
TAYL9704,PUSU,108.2
TAYL9704,SL.1,2086.4
TAYL9704,SMPB,485.52
TAYL9704,SSC,42.75
TAYL9704,STSD,680
TAYL9704,TPB,3887.27
TAYL9704,TRFU,89.09
TAYL9704,VCWD,41.18
TAYL9704,VSPP,43.91
TAYL9704,WHBT,3525.1
TAYL9704,WTRB,335.3
TCMC6000,ABL,1180
TCMC6000,AOBR,41.57
TCMC6000,AORD,1838.77
TCMC6000,BRDR,1616.65
TCMC6000,CDS,175.96
TCMC6000,CHEP,345.18
TCMC6000,CHS,396
TCMC6000,CHSW,97.64
TCMC6000,CMPR,3348.22
TCMC6000,CMPR.1.1,148.47
TCMC6000,CNBF,19.23
TCMC6000,CNCS,33.26
TCMC6000,CNR,7830.21
TCMC6000,CWB,87.5
TCMC6000,DG7,447.3
TCMC6000,DRLC,220.5
TCMC6000,DSAW.1,3031.27
TCMC6000,DUNI,1704.7
TCMC6000,E.1,8874
TCMC6000,E.1.1,7466.48
TCMC6000,EXFA,363.23
TCMC6000,GDK,4925.6
TCMC6000,GEN,886.22
TCMC6000,GEN.1,481.52
TCMC6000,GRAG,184.5
TCMC6000,HYTK,80.01
TCMC6000,IFL,70.56
TCMC6000,KBB,1716.48
TCMC6000,OZBW,164.85
TCMC6000,PBS,2364.27
TCMC6000,PHD,1745.4
TCMC6000,PTB,640.06
TCMC6000,PUSL,1382.19
TCMC6000,PUSM,1627.69
TCMC6000,PUSU,1255.69
TCMC6000,RCS,931.3
TCMC6000,RFRC,68.64
TCMC6000,RSDD,7785.67
TCMC6000,SSRT,451.8
TCMC6000,SWJS,31.95
TCMC6000,TPB,5419.01
TCMC6000,TPG,408.72
TCMC6000,TRCD,32.12
TCMC6000,TRFU,253.8
TCMC6000,TRTI,3407.04
TCMC6000,VAN,327.27
TCMC6000,VSPP,156.11
TCMC6000,WDMA,228.72
TCMC6000,WSTE,1180
TCMC6000,YDS,63.42
TEFC6000,ABR,225.84
TEFC6000,ALB,1027.76
TEFC6000,BRDR,1230.55
TEFC6000,CFG,75
TEFC6000,CHSW,60
TEFC6000,CMPR,9600.23
TEFC6000,CMPR.1.1,290.7
TEFC6000,DAJ,4797.39
TEFC6000,GEN,482.86
TEFC6000,GPC,1072.38
TEFC6000,HCPE,4558.71
TEFC6000,HYCY,533.32
TEFC6000,HYDM,696.32
TEFC6000,ILPG,1023.16
TEFC6000,KB,5463.62
TEFC6000,LHC,853.32
TEFC6000,LNC,455.75
TEFC6000,LSSL,3588
TEFC6000,PC,88.08
TEFC6000,SAW.1,357.36
TEFC6000,SBB,5.33
TEFC6000,SL.1,5323.84
TEFC6000,TPB,2460
TEFC6000,UTE,726
TEFC6000,WTRB,252.12
tels4202,AOBR,469.04
tels4202,BH,4431.48
tels4202,BRDR,294.94
tels4202,BRSC,148.68
tels4202,CHSW,322.42
tels4202,CMPR,1701.01
tels4202,DSAW.1,445.43
tels4202,DUNI,220
tels4202,E.1,3150
tels4202,E.1.1,1350.31
tels4202,GEN,180.54
tels4202,GEN.1,390.3
tels4202,GRAG,56.57
tels4202,PFFT,149.51
tels4202,SCIR,54.14
tels4202,TM,1425.68
tels4202,TPB,73.57
tels4202,TRBC,622.9
tels4202,TRFU,80.9
tels4202,VBSX,188
TEMP6005,AOBR,98.83
TEMP6005,CMPR,1149.52
TEMP6005,CNKB,646.4
TEMP6005,CNR,3560
TEMP6005,GDK,2155.23
TEMP6005,GEN,156.12
TEMP6005,GRAG,85.66
TEMP6005,HYHP.1,288.48
TEMP6005,HYTK,1078.68
TEMP6005,IWR,392.74
TEMP6005,OXYS,407.28
TEMP6005,PULG,2678.72
TEMP6005,PUSL,9192.88
TEMP6005,TPB,444
TEMP6005,TPG,3052.86
TFWO6001,ABL,3285.12
TFWO6001,AIRC,76.44
TFWO6001,AOBR,448.36
TFWO6001,BRDR,666.36
TFWO6001,BRSC,34.51
TFWO6001,CFG,335.91
TFWO6001,CMPR,701.06
TFWO6001,CMWR,1836.99
TFWO6001,CNR,2006.86
TFWO6001,COOL,1309.71
TFWO6001,DLV,40.37
TFWO6001,DSAW.1,1106.16
TFWO6001,EA,29.25
TFWO6001,EHHK,155.12
TFWO6001,EXFA,295.08
TFWO6001,GEN,1930.08
TFWO6001,PBS,4183.54
TFWO6001,PC,575.53
TFWO6001,PHD,357
TFWO6001,PLTT,207.55
TFWO6001,PTB,989.82
TFWO6001,PULG,3276
TFWO6001,PUSU,126.03
TFWO6001,RSAW,48.1
TFWO6001,SFTY,76.84
TFWO6001,SL.1,3335.13
TFWO6001,SSC,969.75
TFWO6001,SWRA,159.4
TFWO6001,TM,486.66
TFWO6001,TPB,7283.58
TFWO6001,TRBC,26.14
TFWO6001,TRPN,2199.5
TFWO6001,URN,88.2
TFWO6001,VCCL,292.25
TFWO6001,VCWD,3061.53
TFWO6001,VMH,428.98
TFWO6001,VSPP,78.06
TFWO6001,WBHD,444.69
TFWO6001,WHPR,47.35
TFWO6001,WTRB,1500.76
THEO1027,AOBR,5191.64
THEO1027,BRDR,933.57
THEO1027,CHSW,104.99
THEO1027,CMPR,9964.49
THEO1027,CNR,286.2
THEO1027,CSK,505.7
THEO1027,DSAW.1,368.2
THEO1027,E.1,56100
THEO1027,EMV,20900
THEO1027,GEN,409.05
THEO1027,GEN.1,660
THEO1027,LFTG,260.19
THEO1027,LPL,525.22
THEO1027,MSB,3500
THEO1027,PBS,2301
THEO1027,PC,464.98
THEO1027,PUSM,1752.45
THEO1027,PUSU,694.84
THEO1027,RBB,2102.55
THEO1027,RCS,1762.19
THEO1027,RSDD,3912.16
THEO1027,RSSD,14570
THEO1027,SBG,82.6
THEO1027,SBIN,189.12
THEO1027,SSRG,180
THEO1027,TPB,1015.48
THEO1027,VCWD,544.68
THEO1027,VMH,392.73
THEO1027,WPS,483.21
THEO1027,WTRB,1489.14
THER2428,BRDR,127.49
THER2428,BRSC,72.47
THER2428,CDS,67.62
THER2428,CHSW,220.48
THER2428,CMPR,14343.39
THER2428,CNR,2793.59
THER2428,CSET,302.4
THER2428,DSAW.1,48.83
THER2428,DUNI,2683.73
THER2428,EXFA,137.04
THER2428,FKT,1225.95
THER2428,GEN,306.12
THER2428,JACK,51.88
THER2428,OXYS,942.06
THER2428,PBS,6359.14
THER2428,PRK,609.28
THER2428,PUSL,375.75
THER2428,PUSM,8951.21
THER2428,PUSU,3052.66
THER2428,RFG,104.37
THER2428,SBL,47517.82
THER2428,SCBR,168.74
THER2428,SL.1,394.47
THER2428,SPHE,492.4
THER2428,TPB,5929.14
THER2428,TRFU,178.18
THER2428,TRSC,1038.22
THER2428,TRTI,1578.72
THER2428,VBFX,38.72
THER2428,VSPP,56.34
THER2428,WTRB,659.63
THIN2888,BRDR,144.24
THIN2888,CDS,140
THIN2888,CFG,72.73
THIN2888,DUNI,209.09
THIN2888,E.1.1,22753.8
THIN2888,EB,175
THIN2888,GEN,236.85
THIN2888,GEN.1,27571.83
THIN2888,JACK,652.9
THIN2888,LT,9408
THIN2888,MEB,175
THIN2888,PC,2402.43
THIN2888,PUSM,14933.14
THIN2888,RCS,240
THIN2888,SSRG,126.06
THIN2888,UTE,70
THOM6009,CMPR,3543.32
THOM6009,CNR,596.4
THOM6009,CPHP,227.88
THOM6009,GEN,402.18
THOM6009,GPC,186.66
THOM6009,IMWR,65.65
THOM6009,KB,3055.57
THOM6009,PBS,1325.82
THOM6009,PFFT,573.75
THOM6009,PTB,144
THOM6009,SBL,3164.15
THOM6009,SL.1,1646.03
THOM6009,TM,1854
THOM6009,TPB,682.82
THOM6009,WTRT,1904
TJRF6000,CHS,1200
TJRF6000,DUNI,1816.68
TJRF6000,LT,160
TJRF6000,MSB,3120
TJRF6000,PC,575.36
TJRF6000,PULG,1034.36
TJRF6000,PUSL,22369.21
TJRF6000,PUSM,16589.04
TJRF6000,TLI,960
TJRF6000,WHPR,55.71
TLEA0689,CNR,1961.86
TLEA0689,DSAW.1,124.98
TLEA0689,E.1,5320
TLEA0689,GEN,465.94
TLEA0689,PC,1264.66
TLEA0689,RCS,2097.85
TLEA0689,RP,233.04
TLEA0689,RPSD,13117.93
TLEA0689,RSAW,1215
TLEA0689,RSDD,6585
TLEA0689,RSSD,21780
TLEA0689,SCIR,417.78
TLEA0689,SL.1,245.79
TLEA0689,TPB,6998.94
TLEA0689,WC,16200
TLMT6000,ABL,1131.42
TLMT6000,BRDR,74.77
TLMT6000,CHSW,89.24
TLMT6000,CNR,380
TLMT6000,DRMB,369.05
TLMT6000,DSAW.1,204.8
TLMT6000,EA,25.07
TLMT6000,ELCB,58.2
TLMT6000,GEN,163.63
TLMT6000,SA,48.05
TLMT6000,SFTY,46.11
TLMT6000,SL.1,1062.12
TLMT6000,STLK,40.4
TLMT6000,TM,1802.01
TLMT6000,VSPP,68.3
TLMT6000,WSTE,942.85
TMEG8230,BRDR,2705.48
TMEG8230,CPHP,1475.54
TMEG8230,DBC,55.76
TMEG8230,DBL,1047.33
TMEG8230,DLV,549.5
TMEG8230,ELCB,4018.28
TMEG8230,FLO,2016.94
TMEG8230,GEN.1,3386.68
TMEG8230,GPC,1919.94
TMEG8230,GRAG,1086.05
TMEG8230,HCP,1315.6
TMEG8230,HTP,2545.41
TMEG8230,HYCY,959.97
TMEG8230,KB,42138.88
TMEG8230,LT,5400
TMEG8230,SPHE,3709.23
TMEG8230,TQW,7199.94
TMEG8230,WDMA,9214.56
TMEG8230,WLDR,11790.72
tomb8998,AOBR,148.82
tomb8998,BRSC,52.53
tomb8998,CMPR,6606.83
tomb8998,DLV,72.73
tomb8998,DUNI,11455.49
tomb8998,E.1.1,7439.68
tomb8998,EA,425.64
tomb8998,GEN,80.81
tomb8998,GEN.1,27064.95
tomb8998,GL7,64.65
tomb8998,LT,12297.2
tomb8998,PBS,6635.5
tomb8998,PHD,96.97
tomb8998,PUSM,9327.37
tomb8998,RSSD,1201.44
tomb8998,SSL,560.67
TONY1027,CNR,6887.28
TONY1027,DSAW.1,96
TONY1027,DUNI,211.77
TONY1027,E.1.1,445.82
TONY1027,EXTL,32
TONY1027,GEN,955.12
TONY1027,GEN.1,4357.16
TONY1027,GEN.1.1,3446.76
TONY1027,GEN.1.1.1,2975
TONY1027,LT,1906.92
TONY1027,MILD,1087.36
TONY1027,PUSM,323.1
TONY1027,PUSU,92.89
TONY1027,RCS,63.65
TONY1027,SBL,419.24
TONY1027,TRBC,58.08
TONY1027,TREQ,37.24
TONY1027,WDMA,156.24
TORO6000,AOBR,103.92
TORO6000,CDS,567.62
TORO6000,CMLN,1323.72
TORO6000,DSAW.1,1129.87
TORO6000,DUNI,283.49
TORO6000,E.1,2186
TORO6000,EXFA,2205.84
TORO6000,OVEN,133
TORO6000,OXYS,636.5
TORO6000,PBS,8.14
TORO6000,PUSM,5541.18
TORO6000,PUSU,1258.72
TORO6000,RCS,614.37
TORO6000,RPSD,26406.45
TORO6000,SBG,651.3
TORO6000,SBL,5557.13
TORO6000,TPB,7070.04
TORO6000,VCWD,174.16
TORO6000,VSPP,97.57
TOTA1043,AOBR,332.06
TOTA1043,BRDR,563.79
TOTA1043,CFG,182.88
TOTA1043,CMPR,608.58
TOTA1043,DSAW.1,207.88
TOTA1043,DUNI,225.17
TOTA1043,GEN,1119.32
TOTA1043,GEN.1,71.6
TOTA1043,LT,1715.1
TOTA1043,NGGF,65
TOTA1043,PC,221.96
TOTA1043,PUSU,1334.96
TOTA1043,RSDD,4214.39
TOTA1043,SA,198.24
TOTA1043,SAFL,143.5
TOTA1043,SL,495.72
TOTA1043,SL.1,4888.08
TOTA1043,SNDB,41.79
TOTA1043,SUC,102.44
TOTA1043,TPB,153.28
TOTA1043,VBFX,278.64
TOTA1043,VM ,271.42
TOTA1043,VMH,257.14
TOTA1043,WTRB,203.02
TPDE9423,ABO,13.44
TPDE9423,AOBR,480.85
TPDE9423,AORD,2763.36
TPDE9423,BH,402.42
TPDE9423,BRDR,1642.88
TPDE9423,CDS,178.59
TPDE9423,CMPR,23045.7
TPDE9423,CNR,1241.74
TPDE9423,DLV,242.42
TPDE9423,DRMB,2097
TPDE9423,DSAW.1,363.63
TPDE9423,DUNI,432.7
TPDE9423,E.1.1,3243.82
TPDE9423,EA,298.95
TPDE9423,EB,115.5
TPDE9423,GEN,7268.58
TPDE9423,IWR,279.87
TPDE9423,JIB,109.88
TPDE9423,LBLW,486
TPDE9423,LMWR,54.14
TPDE9423,LT,3295.7
TPDE9423,PBS,2696.83
TPDE9423,PC,854.93
TPDE9423,PFFT,4764.36
TPDE9423,PHD,6022
TPDE9423,PTB,279.22
TPDE9423,PUSU,826.65
TPDE9423,RCD,290.92
TPDE9423,RCS,2134.73
TPDE9423,RFG,19.17
TPDE9423,RSDD,2908.92
TPDE9423,RSSD,3730.85
TPDE9423,SSL,1911.11
TPDE9423,TEL,1882.83
TPDE9423,TPB,995.48
TPDE9423,TRBC,62.22
TPDE9423,TRFU,75
TPDE9423,VBFX,573.7
TPDE9423,VSPP,168.49
TPDE9423,WHPR,59.8
TPDE9423,WL,3692.6
TRAN6000,BRDR,284.83
TRAN6000,BRSC,67.19
TRAN6000,DSAW.1,62.63
TRAN6000,DUNI,563.8
TRAN6000,E.1.1,11565
TRAN6000,EHHK,90.5
TRAN6000,GEN.1,90.84
TRAN6000,GEN.1.1,6425.32
TRAN6000,GEN.1.1.1,13067.94
TRAN6000,KB,31476.15
TRAN6000,LT,1870
TRAN6000,MILD,809.71
TRAN6000,PLTT,39.64
TRAN6000,PUSM,657.03
TRAN6000,RSSD,900
TRAN6000,RTP,1214.04
TRAN6000,SBL,5171.01
TRAN6000,SL.1,254.86
TRAN6000,SSL,1303.11
TRAN6000,SSRT,1955.7
TRAN6000,TM,667.44
TRAN6000,TRBC,150
TRAN6026,BRDR,93.46
TRAN6026,DUNI,108.28
TRAN6026,FKT,2011.8
TRAN6026,FLO,31.52
TRAN6026,GEN,92.48
TRAN6026,KB,5540.81
TRAN6026,LT,256.97
TRAN6026,MILD,630.3
TRAN6026,MLK9,387.88
TRAN6026,PBS,9196.57
TRAN6026,PUSM,98.58
TRAN6026,SBL,14713.86
TRAN6026,SL,85.66
TRAN6026,TM,397.58
TRAN6026,TRBC,58.08
TRAN6026,VMH,251.22
TRAZ1023,AOBR,140.61
TRAZ1023,BRDR,2143.83
TRAZ1023,CDS,283.81
TRAZ1023,CFG,112.32
TRAZ1023,CHS,4258.5
TRAZ1023,CMPR,5795.48
TRAZ1023,CMXR,286.08
TRAZ1023,CSK,6937.7
TRAZ1023,DG7,1940.53
TRAZ1023,DSAW.1,1343.92
TRAZ1023,DUNI,113.7
TRAZ1023,E.1.1,11701.26
TRAZ1023,GEN,697.46
TRAZ1023,GEN.1,1461.78
TRAZ1023,LT,937.37
TRAZ1023,PC,224.01
TRAZ1023,PTB,3408
TRAZ1023,PUSL,861
TRAZ1023,PUSM,241.8
TRAZ1023,RCS,97.58
TRAZ1023,RSDD,994.44
TRAZ1023,SCIR,298.18
TRAZ1023,TPB,2900.71
TRAZ1023,TRTI,7959.48
TRAZ1023,VBFX,219.8
TRAZ1023,VBSX,1745.55
TRAZ1023,VSPP,104.24
TRAZ1023,WTRB,523.65
TRCC6000,AOBR,3319.65
TRCC6000,CMPR,2307.04
TRCC6000,CNR,4880.05
TRCC6000,DSAW.1,208.72
TRCC6000,GEN,80.61
TRCC6000,GEN.1,38108.83
TRCC6000,LBLW,130.9
TRCC6000,LVL,595.57
TRCC6000,PC,614.12
TRCC6000,PULG,559.2
TRCC6000,PUSM,1653.34
TRCC6000,RCS,222.52
TRCC6000,RSSD,355.4
TRCC6000,SCBR,400
TRCC6000,TPB,6579.84
TRCC6000,VCWD,160
TRCC6000,WBHD,84.84
TRID6004,BRDR,1583.51
TRID6004,CFG,65.02
TRID6004,CHSW,176.54
TRID6004,CVY,2151.84
TRID6004,DSAW.1,58.74
TRID6004,E.1.1,927.5
TRID6004,EA,58.3
TRID6004,ECW,500
TRID6004,FLST,492.73
TRID6004,HH.1,140
TRID6004,KB,500.62
TRID6004,LBLW,48
TRID6004,PC,48.44
TRID6004,RCS,650.21
TRID6004,RP,757.86
TRID6004,RPSD,211.78
TRID6004,RSDD,1530
TRID6004,RSSD,655.56
TRID6004,RTP,9610.46
TRID6004,SA,43.45
TRID6004,SAWH,55.68
TRID6004,SL.1,1213.56
TRID6004,STSD,1093.27
TRID6004,TRTI,11544.01
TRID6004,VCWD,79.13
TRID6004,VMH,122.45
TRID6004,WTRB,130.39
TRIN6005,CNR,418.08
TRIN6005,EVBR,841.4
TRIN6005,FLCL,47.74
TRIN6005,NGUN,73.36
TRIN6005,OXYS,513.22
TRIN6005,RPSD,656.28
TRIN6005,SBL,236.26
TRIN6005,SDCV,1173.88
TRIN6005,SL.1,275.28
TRIN6005,SNDB,21.73
TRIN6005,TPB,1083.68
TRIN6005,TRPN,529.2
TRIN6005,VCCL,772.17
TRIN6005,VMH,483.61
TRIN6005,WTRB,59.45
TRIP6004,CHB,64.55
TRIP6004,CPTD,618.6
TRIP6004,EXFA,37.47
TRIP6004,KB,640
TRIP6004,PBS,4949.28
TRIP6004,PLTT,54.82
TRIP6004,PUSU,91.52
TRIP6004,SL.1,2173.5
TRIP6004,SPHE,91.99
TRIP6004,SPIT,20.2
TRIP6004,TM,1068.66
TRIP6004,TRBC,344.43
TRIP6004,TREQ,38.42
TRIP6004,TRFU,573.66
TRIP6004,VCWD,304.8
TRIP6004,VMH,122.45
TURN7987,CNR,1499.4
TURN7987,DSAW.1,200
TURN7987,DUNI,132
TURN7987,LT,2352
TURN7987,MILD,2091.51
TURN7987,MLTC,1120
TURN7987,PBS,18846
TURN7987,PFFT,1345.68
TURN7987,PULG,14112
TURN7987,PUSL,226.02
TURN7987,PUSM,729.52
TURN7987,RCS,80
TURN7987,RTRY,72.44
TURN7987,TPB,8961.18
TURN7987,TREQ,545.52
TURN7987,TURF,219.02
TYCO6000,ABL,8671.23
TYCO6000,APS,114.29
TYCO6000,CMPR,1156.18
TYCO6000,CNR,1264
TYCO6000,KB,5358.5
TYCO6000,SL.1,3352.5
TYCO6000,TM,180
TYCO6000,TREQ,30.74
TYCO6000,TW,11332
TYCO6000,UTE,80
TYCO6000,VMH,238.74
TYCO6006,BRDR,174.25
TYCO6006,BRSC,129.52
TYCO6006,CCY,385.45
TYCO6006,CPHP,421.65
TYCO6006,CSET,1116.09
TYCO6006,DUNI,57.83
TYCO6006,E.1.1,327.44
TYCO6006,GDK,837
TYCO6006,GEN,497.05
TYCO6006,KB,1933.48
TYCO6006,MEB,8
TYCO6006,MILD,386.52
TYCO6006,PHD,336.7
TYCO6006,PRK,1936.32
TYCO6006,PUSM,83.54
TYCO6006,SAFL,64.02
TYCO6006,SL.1,2409.95
TYCO6006,THEO,529.2
TYCO6006,TM,140.24
TYCO6006,TRFB,127.05
TYCO6006,WLCS,116.39
TYCO6006,WTRB,163.8
UEA8329,AOBR,442.14
UEA8329,CMPR,6129.87
UEA8329,DSAW.1,821.3
UEA8329,DUNI,1730.25
UEA8329,GDK,1795.68
UEA8329,GEN,1048.06
UEA8329,GEN.1,4699.66
UEA8329,GEN.1.1.1,5616.72
UEA8329,LT,4180
UEA8329,OXYS,173
UEA8329,PC,162.75
UEA8329,PULG,2520
UEA8329,PUSL,16927.28
UEA8329,PUSM,3040.48
UEA8329,PUSU,1489.27
UEA8329,RCS,581.82
UEA8329,RSDD,917.15
UEA8329,TPG,3147.57
UEA8329,TRTI,6785.44
UEA8329,WDMA,7377.19
UEA8329,WTRB,110
UNDE6003,AOBR,140.61
UNDE6003,ATK,104.25
UNDE6003,BRDR,70.3
UNDE6003,CMPR,14649.74
UNDE6003,CSET,164.85
UNDE6003,DSAW.1,505.67
UNDE6003,DUNI,341.1
UNDE6003,FLO,24.24
UNDE6003,GDK,150.18
UNDE6003,GEN,198.26
UNDE6003,GPL,171.7
UNDE6003,PRK,242.43
UNDE6003,PULG,263.43
UNDE6003,PUSM,2879.13
UNDE6003,RCS,740.76
UNDE6003,TPG,96.96
UNDE6003,TREQ,124.44
UNDE6003,TTEL,143.83
UNDE6003,WDMA,260.2
UNIM6001,AOBR,87.28
UNIM6001,BRDR,89.09
UNIM6001,CMPR,12168.62
UNIM6001,DRMB,164.02
UNIM6001,DSAW.1,200.24
UNIM6001,DUNI,141.27
UNIM6001,E.1.1,2808.42
UNIM6001,GEN.1,1814.84
UNIM6001,GSP,222
UNIM6001,HCPE,1534.23
UNIM6001,KB,3397.06
UNIM6001,LNC,5118.24
UNIM6001,LT,3155.55
UNIM6001,MEB,79.02
UNIM6001,MILD,202.02
UNIM6001,PUSM,3063.49
UNIM6001,RPSD,3733.32
UNIM6001,RSDD,326.79
UNIM6001,RSSD,877.59
UNIM6001,SAW.1,127.68
UNIM6001,SBL,1600
UNIM6001,SL.1,17036.97
UNIM6001,SSL,3920
UNIM6001,TM,2972.91
UNIM6001,TPB,1441.72
UNIM6001,TREQ,167.58
UNIT6033,BRDR,248.48
UNIT6033,COOL,291
UNIT6033,CPH,12478.33
UNIT6033,DSAW.1,711.01
UNIT6033,DUNI,170.55
UNIT6033,E.1,30423.23
UNIT6033,PC,2741.67
UNIT6033,PTB,590.75
UNIT6033,RSDD,6987.26
UNIT6033,SSL,2205
UNIT6033,TPB,3741.81
UNIT6033,VBFX,162.42
UNIT6033,VBSX,46.06
UNIT6033,VMH,808.08
UNIT6033,WTRB,1238.8
UNIV6006,CMPR,1080
UNIV6006,CNR,378
UNIV6006,DRMB,131.72
UNIV6006,JIB,109.88
UNIV6006,LT,1200
UNIV6006,OXYS,254.52
UNIV6006,PUSL,18994.56
UNIV6006,SBL,12161.38
UNIV6006,SL.1,1609.17
UNIV6006,TEL,4800
UNIV6006,TPB,169.72
UNIV6006,WDMA,1789.2
UNIV6006,WRFE,1276.38
URBA8455,AOBR,36.37
URBA8455,AORD,579.59
URBA8455,CDS,255.43
URBA8455,CMPR,10894.81
URBA8455,CNR,2219.9
URBA8455,CSET,201.6
URBA8455,DSAW.1,115.2
URBA8455,GEN,5602.97
URBA8455,GEN.1,1517.93
URBA8455,KB,312.89
URBA8455,MEC,238.32
URBA8455,PBS,4784.35
URBA8455,PFFT,1196.08
URBA8455,PUSL,1425
URBA8455,RPSD,10540.25
URBA8455,RSDD,4666.08
URBA8455,RSSD,2578.72
URBA8455,RTP,6411.6
URBA8455,SCBR,1677.9
URBA8455,SSS,504.15
URBA8455,TEL,31547.77
URBA8455,TM,174.47
URBA8455,TPB,6705.04
URBA8455,VCCL,174.16
URBA8455,WTRB,146.43
USHE2333,AIRC,495.72
USHE2333,AOBR,67.07
USHE2333,BRSC,74.34
USHE2333,CMPR,198.79
USHE2333,DG7,85.66
USHE2333,DSAW.1,218.99
USHE2333,DUNI,108.28
USHE2333,E.1,33800
USHE2333,EB,1640.16
USHE2333,EH,391.11
USHE2333,GA,19470
USHE2333,GL7,329.55
USHE2333,LVL,1024.68
USHE2333,OVEN,313.01
USHE2333,PBS,7611.96
USHE2333,PC,2533.44
USHE2333,RCS,7367.24
USHE2333,RFG,448.8
USHE2333,RPSD,28290
USHE2333,RSSD,22960
USHE2333,VBFX,143.84
USHE2333,VSPP,97.57
USHE2333,WC,12710
USHE2333,WTRT,1584
UTSR5444,AIRC,366.18
UTSR5444,AOBR,148.52
UTSR5444,BRDR,50
UTSR5444,CAPS,135.76
UTSR5444,CMPR,712.11
UTSR5444,CMXR,185.86
UTSR5444,CNR,3227.41
UTSR5444,CPW,326.46
UTSR5444,DUNI,168.27
UTSR5444,E.1.1,23530.21
UTSR5444,EB,96
UTSR5444,GEN,766.08
UTSR5444,GEN.1,223.16
UTSR5444,KB,587.16
UTSR5444,MEB,159.04
UTSR5444,MILD,543.68
UTSR5444,PBS,12895.69
UTSR5444,PC,412.93
UTSR5444,PHD,80.8
UTSR5444,PUSM,154.2
UTSR5444,RCS,8479
UTSR5444,RFRC,74.36
UTSR5444,SBL,294.42
UTSR5444,SL.1,754.64
UTSR5444,TPB,2087.95
UTSR5444,TRBC,585.03
UTSR5444,TREQ,116.84
UTSR5444,WHPR,42
UTSR5444,YDS,203.64
VALL8000,BRDR,365.23
VALL8000,CFG,192.27
VALL8000,CHEP,117.98
VALL8000,CHSW,219.25
VALL8000,CMPR.1.1,141.4
VALL8000,CMWR,826.77
VALL8000,DSAW.1,1425.72
VALL8000,EA,41.79
VALL8000,GEN,916.53
VALL8000,JACK,106.66
VALL8000,LRLR,42.83
VALL8000,NGUN,135.72
VALL8000,PUSU,396.78
VALL8000,RSAW,170.96
VALL8000,SAFL,1038.47
VALL8000,SAW.1,202.24
VALL8000,SFLE,826.23
VALL8000,SPHE,490.23
VALL8000,SSC,603.48
VALL8000,TM,1803.6
VALL8000,TPB,63144.27
VALL8000,TW,1425
VALL8000,VCWD,113.04
VALL8000,WTRB,457.24
VARL6001,CCY,1748.78
VARL6001,CMPR,2005.79
VARL6001,CPHP,151.92
VARL6001,CPTD,88.36
VARL6001,FCR,286.06
VARL6001,FJC,93.74
VARL6001,FKT,6069.56
VARL6001,HCPE,1380.39
VARL6001,HTP,2181.78
VARL6001,HTQ,113.4
VARL6001,KB,8179.38
VARL6001,OVEN,642
VARL6001,PBS,1661.94
VARL6001,PHH,618.82
VARL6001,RFG,65.94
VARL6001,SBL,31963.66
VARL6001,SL.1,13979.61
VARL6001,TLJP,1484.78
VARL6001,TPB,6326.12
VARL6001,TQW,1309.14
VARL6001,TRBC,678.75
VARL6001,TRPN,3780
VARL6001,VCWD,258
VARL6001,WDMA,472.75
VARL6001,WTRB,1440.99
VAUG1010,BRDR,1156.01
VAUG1010,CFG,65.02
VAUG1010,COOL,716.22
VAUG1010,DSAW.1,180.7
VAUG1010,DUNI,103.95
VAUG1010,GEN,234.84
VAUG1010,LT,475
VAUG1010,MCFA,23.1
VAUG1010,OXYS,168.69
VAUG1010,PUSM,132.3
VAUG1010,PUSU,249.8
VAUG1010,RCS,52.77
VAUG1010,RTP,1071.84
VAUG1010,SAW.1,48.95
VAUG1010,STLK,121
VAUG1010,TRFU,260.4
VAUG1010,WTRB,679.95
VIRI1008,BRDR,40.45
VIRI1008,CBC,244.8
VIRI1008,CMPR,7620.03
VIRI1008,CNR,853.23
VIRI1008,CPH,91.85
VIRI1008,CPHP,80.13
VIRI1008,DLV,100.98
VIRI1008,FKT,2623
VIRI1008,HYCY,114.15
VIRI1008,KB,2692.08
VIRI1008,LT,1850.76
VIRI1008,MILD,6390.39
VIRI1008,SL.1,9206.66
VIRI1008,WTRB,2886.9
VSLA6000,BRDR,963.82
VSLA6000,CDS,4285.7
VSLA6000,CMPR.1.1,660.22
VSLA6000,CPS,436.32
VSLA6000,CSK,5220.44
VSLA6000,DSAW.1,1383.42
VSLA6000,DUNI,189.44
VSLA6000,GEN,1852.9
VSLA6000,PUSM,237.36
VSLA6000,VBFX,2188.92
VSLA6000,WTRB,5916.39
WABR5089,BRDR,1799.88
WABR5089,CDS,3575.28
WABR5089,CFG,153.24
WABR5089,CHSW,188.98
WABR5089,CMWR,358.26
WABR5089,CNR,72
WABR5089,DRLH,79.82
WABR5089,DUNI,271.3
WABR5089,EXFA,42.82
WABR5089,FLST,227.09
WABR5089,HDGE,43.14
WABR5089,KB,1189.26
WABR5089,MCFA,66.16
